clusterTime,clusterPE,clusterMaxPE,clusterChargeBalance,clusterHits,hitPE,hitDetID,label
769.765,30.383,4.586,0.286,17,"2.1972656250000004,4.330065806762441,1.3862202726218094,0.8373012204142012,1.2846560594512197,1.2609649122807018,0.5288767260174418,4.586278283531898,1.1724719208435208,2.5856195494186043,1.138822774912204,1.6934209446147115,0.6676565101998336,1.9887846807875895,0.530593907583398,3.081324591708543,1.1122577783842795","344,363,365,370,383,384,386,387,388,393,396,400,418,435,437,441,455",1
1178.769,96.938,19.443,0.341,13,"3.358821664433384,2.917606314432991,4.860498571908603,12.34690946691176,17.389787946428573,3.9972854872881363,1.4382881030701755,3.59021284448819,2.330975199854652,2.965180383534556,8.883370784171863,13.416959453561445,19.44250614997837","335,336,339,343,344,381,384,385,386,389,392,420,433",0
1627.600,19.928,11.690,0.689,5,"11.690337082435343,1.3825094288793105,1.532754617092721,1.0559993003731345,4.266449434673367","376,376,395,396,441",0
988.800,75.097,14.690,0.290,45,"-0.33691406249999983,-0.5875734938788659,0.10130577480670105,1.5565429687499999,-0.23245862735215053,-0.017639479712041897,-0.15875531740837692,-0.8268488545816732,-0.8296760970247006,11.502618146088958,2.0756135096721797,6.183699221291476,6.745067031722054,0.7932150900900901,1.0935386881761977,0.7767675302207427,-0.14859396095859592,-0.1440976642057027,1.5147437118902438,2.166658727134146,0.47286184210526316,1.1752816133720931,1.3414410789777096,0.6535089394865526,0.3075336185819071,1.3020543466162064,1.5115284103380158,0.6512732086820082,1.218437021125219,-0.0680962012752647,0.840141937022901,0.9604337528280543,1.32836846433518,1.5424981174698793,0.8568575637975779,0.9180616754974048,5.218583776595745,1.0035738031914894,0.4460786518297697,2.588734672104581,14.689683100469283,0.583562753306314,2.2863076555676862,1.303830030487805,0.7369995117187499","332,336,336,337,339,341,341,348,351,353,354,355,356,357,360,363,380,382,383,383,384,386,387,388,388,392,396,397,400,408,412,414,426,427,433,433,436,436,439,440,450,450,455,461,463",0
786.615,165.122,39.603,0.478,39,"2.2094975178207745,2.27354092413442,2.6898230651731163,2.7698773230651734,3.18615946410387,2.4816819946537683,2.8659424325356424,3.2662137219959266,2.5699491279069773,2.710982921511628,2.7423237645348837,2.8050054505813957,2.836346293604651,2.8363462936046515,2.9146984011627906,2.961709665697674,2.9773800872093026,2.9930505087209305,2.977380087209302,0.7454112708516242,2.8799504374534624,2.9501931310498883,3.0204358246463143,3.1433605384400596,3.231163905435592,3.266285252233805,3.283845925632911,3.266285252233805,3.2662852522338044,3.336527945830231,3.3892099660275505,3.406770639426657,3.4418919862248702,3.459452659623976,3.4770133330230824,3.459452659623976,3.4418919862248694,39.60292183574114,15.98616445530725","382,382,382,382,382,382,382,382,393,393,393,393,393,393,393,393,393,393,393,396,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,405,420",0
144.615,96.889,22.913,0.345,13,"2.8250558035714284,1.5585426083229428,6.282285492995692,6.178680837970892,22.912895388719512,9.933254435911024,6.573274362756012,1.6138675439096717,0.8140205536912752,5.977601576016437,8.451403601694915,11.50686629695596,12.261223710532004","344,369,376,378,379,381,392,407,411,433,449,453,454",1
20078.353,4.522,1.110,0.550,17,"0.5747357536764706,1.1098345588235294,0.454996483118971,-0.493388794456067,-0.2799925085616438,0.5071824596774195,0.14792821740591397,0.016785754003558678,-0.23670057310675183,0.5636881384926754,1.0002995004078303,0.6782575621405096,-0.3048010904684976,0.3615063298357664,-0.2652178173659171,-0.0568745603898713,0.7435532664713016","332,332,361,375,377,401,401,406,407,422,430,448,451,452,454,458,460",0
5982.286,8.317,1.665,0.381,7,"1.5938035102739725,1.0763676650366751,1.2167368448133917,0.8607293567518252,0.7688171117841409,1.6647518382352942,1.1361627509124093","377,388,402,407,409,414,452",0
779.333,12.111,3.816,0.509,6,"1.1301045144344068,3.8162440469820216,1.076367665036675,1.6207495870044062,1.0665112388011944,3.4007622520264507","364,378,388,409,450,450",1
1450.800,8.807,2.805,0.498,5,"0.7346448806908946,1.7642361484307825,2.8050054505813957,2.2787784669674043,1.2246290043969852","338,373,393,403,405",1
839.333,10.776,2.001,0.569,6,"2.001356447301426,1.9588026889534884,1.8087493601079672,1.8438707069061804,1.8263100335070737,1.337329382183908","382,393,404,404,404,432",0
912.343,38.038,25.918,0.706,35,"-2.3583984375,-0.14446544793261862,-1.0112581355283308,-2.486490365415335,-0.6762432795698925,0.28878348214285715,-2.0990980857329844,-0.7414126824476046,0.8215442004504506,0.8341602190514469,1.755375369417688,0.9550137804564174,1.1281285350678736,0.9936502445184868,-0.08615154109589046,0.5092886991279069,0.8649383022616136,0.2511363292594386,1.0239309942170818,-2.6857206405693947,1.5662126293310878,0.5402498623348017,0.9766055203744497,0.771979848608838,0.7692630096566522,0.025169673826040587,2.3162841796875,2.2033480211937717,1.0246090772675305,0.8126316713483146,2.5706737716763004,1.1611162605932202,25.918235388225256,-0.02012285356228666,0.26521781736591693","332,335,335,338,339,340,341,351,357,361,362,367,368,373,377,386,388,390,406,406,408,409,409,410,413,415,424,433,443,446,447,449,450,450,454",1
908.105,101.141,14.831,0.271,38,"-0.9029090495788668,-0.0810446198453608,0.6973758820564515,-0.1901934223790322,-0.5115449116492147,2.683933610958151,0.6765126992031874,8.82590826303681,4.156291304758309,3.08013397169629,11.439114615804241,1.2369931615434222,0.45391769089958156,1.082613144126913,1.4989820577330506,1.4380478277439024,1.4299259629360466,2.2872812882029345,9.421170228819141,1.3251755926251096,2.3485306616108783,1.2433397620292888,10.46808705939948,0.5210863978109658,1.4923710151006708,0.6801149013994912,3.9012994430362857,1.6688853002793294,1.603008248952514,1.9177288332612457,2.4343501625722546,0.9326999470338981,14.830543075405291,1.1470026530503414,0.3018428034343003,2.01624736884715,3.101008326124568,0.48549769893111655","335,336,339,339,341,347,348,353,356,360,369,373,375,380,381,383,386,388,396,396,397,397,399,410,411,412,415,420,420,433,447,449,450,450,450,453,454,459",1
5793.200,8.408,5.148,0.626,5,"0.3653285015060241,5.147554580479453,0.7607736895161292,1.0866340923634812,1.0477537484854607","374,377,401,450,451",0
7356.800,6.380,1.847,0.460,5,"1.8469385353915664,1.4435024919181034,1.2725909758485638,0.6551106770833336,1.1618730418107173","374,376,399,401,440",0
1482.000,165.992,26.504,0.269,18,"0.7030870260855476,2.6442185981043416,8.34737798219086,4.1618795955882355,1.8624441964285716,16.798990603336218,26.503511852502204,15.709499215481175,13.374208860759495,8.908136830939947,5.885670356282836,15.405667212701594,4.789283325329311,8.035351750481231,9.317129629629632,6.580660635964912,10.911421342329552,6.053875952216066","334,334,339,343,344,395,396,397,398,399,400,401,402,408,416,419,424,426",1
1424.667,19.832,7.115,0.502,6,"1.1445168887867647,7.114955357142858,2.3257229905256733,5.312272892441861,-0.241549188198324,4.17633056640625","343,344,388,393,420,463",1
893.100,30.631,3.731,0.274,20,"3.006723107569721,0.6438156654094828,0.9826660156250002,1.5424981174698793,1.0984321489726028,1.13677046206721,1.8965527271035,3.730927537751678,1.3200726425438596,1.4579906798245614,1.9835142451640038,1.0905888728323696,1.4340302742399342,0.9301817995069844,0.664054167555461,2.1907578377423262,2.4003085874394188,1.1534525109170306,0.39134995906113534,1.576360066731771","348,372,372,374,377,382,404,411,419,419,421,447,448,448,450,451,451,455,455,463",1
1250.488,351.516,16.991,0.114,377,"0.35673253676470595,6.893309755751782,3.9892546480071305,0.34310543883996925,1.1376654024693722,1.4085381173430322,-0.3241784793814433,2.3502939755154637,1.8032427915592786,5.1255859375,-0.48740234375000047,0.07861328125000065,-2.7357421875000005,0.24488162689696488,1.1867340380391374,1.3562674720447283,-0.35790391623402557,12.806357106854838,-3.508012012768817,16.99061239919355,12.051897321428573,1.2706473214285716,1.2513950892857142,0.6879397087696334,0.599742310209424,0.2947998046875001,0.4855526194852941,-0.31214096966911753,1.3352697035845587,15.63197544642857,2.594866071428572,-3.243582589285714,-0.31389508928571425,0.3116826128854626,0.29436691216960353,0.12120990501101322,0.08657850357929515,1.559737612051793,-0.5073845244023905,1.5973216508964148,0.21600651800582846,0.29455434273522063,0.28244292664670656,0.42366438997006,0.2294848779004491,3.9065495590490804,0.8681221242331286,1.6639007381134965,0.34825730028056695,1.0726324848641464,1.1968450105725437,1.028059175748211,2.1850217145015107,1.140011329305136,0.45125448451661637,1.0450103851963746,1.3881264076576576,-0.3682784346846847,0.0566582207207206,0.5382530968468469,0.576045595366379,1.0165510506465518,2.676917766702586,-0.16942517510775879,5.615234374999999,5.390624999999999,10.78125,1.093538688176198,0.05467693440880989,-0.37916373593247593,1.845263514871383,1.0616584606109325,-0.252775823954984,-0.06195442480297727,-0.47498392348949203,-0.5575898232267951,0.1239088496059545,0.3140124058339173,0.5619169367554311,0.6114978429397335,3.2235768116653576,2.50105097456795,1.1673433874709975,0.4742332511600928,-0.45599351073085853,0.4195140298723898,0.8937472810324826,-0.4418545081967213,0.6627817622950819,1.3531794313524594,1.4360271516393444,1.4360271516393441,0.9064537577213453,0.25898678792038443,0.33992015914550455,-0.015244980203619979,0.8994538320135748,0.5793092477375564,-0.05881292861596004,0.4116905003117207,0.4116905003117207,0.9410068578553615,-0.8173654770710059,-0.47845784023668686,0.2591646634615385,-0.4186506102071006,1.116401627218935,-0.9488689365671641,2.326259328358209,1.1325209888059704,0.13773903917910446,0.6777007004310348,1.5078840584590514,0.10165510506465468,-0.05082755253232762,0.6489144453998281,1.3586646200558903,1.6020075370808255,2.2306434060619087,4.5260142131024095,5.074006965361447,1.197465643825301,2.6840350418410046,-0.986777588912134,1.9340840742677827,0.5131243462343096,3.2123013200431036,4.411831559806035,-0.5384471318493151,0.12922731164383525,2.3691673801369864,0.45229559075342474,0.9893966047731164,-0.04038353488869844,-0.16153413955479445,1.8778343723244861,0.19173971036585366,1.8407012195121955,0.13421779725609764,-0.6710889862804877,-0.3067835365853657,0.23350479579207936,-0.042455417416741595,-2.9081960930468047,2.356275666629163,-1.5589413400423728,3.1378691075211864,-2.3184255826271185,0.8594163797669492,-1.3390906382415255,7.38100257764766,2.0516149009146347,1.725657393292683,0.9395245807926826,0.2561334978070175,2.8962787828947376,1.1821546052631577,1.792934484649123,2.929943815616798,2.3522084153543306,1.5062387221128613,0.7443450218023259,-1.6845703125000002,0.9010492369186046,1.5866301780523255,0.8618731831395346,0.8338687788239817,-0.30816889652190627,0.9970170181591086,1.540844482609531,0.26909191625916856,0.21142936277506094,0.7880548976161371,0.5766255348410758,2.592078216069942,1.354949976582015,2.592078216069942,-3.6757226373426914,0.022830575387221642,-0.29679748003388196,4.497623351282671,-0.4794420831316552,-0.9237060546875003,0.05895996093749961,1.6705322265625007,-0.09826660156250012,-1.1970499638245773,2.5201051869991096,0.3990166546081922,-0.28206758720930225,-0.09402252906976746,-0.23505632267441864,1.7864280523255813,0.3351729045542636,0.4265836967054264,1.5539834665697674,1.1578700339147288,-1.4625726744186043,0.7152854879766031,4.189529286720103,-0.4087345645580586,-0.8379058573440201,2.753880528424056,0.31058802952151,3.002350952041264,-0.335504380230126,0.967042037133891,0.9867775889121339,0.15788441422594124,0.6118021051255231,2.627076740506329,-1.6717761075949367,3.045020767405063,0.533667183420365,0.020525660900783387,3.037797813315927,-1.1699626713446474,2.4162225673161126,-0.9293163720446582,2.540131416922067,-1.321694395796848,-0.16521179947460596,5.156355006720431,-3.0430947580645165,3.275553385416667,1.734497204308452,-0.5436483774698135,3.6243225164654223,-0.07766405392425914,1.605057114434687,2.3062336292200234,1.949316519935972,-2.635695576251456,4.44773628492433,-0.31609212118391655,6.883783972449739,0.537144128113879,0.48678686610320293,-0.5035726201067616,0.3692865880782918,1.007145240213523,1.656904011747263,0.6455470175638686,1.57083107607208,0.9079493503368623,-0.9306480840952839,2.860040453561116,1.702405031881617,-0.8311536343612331,0.47791333975770917,1.9116533590308376,1.3714034966960353,2.315939545826514,-5.678309250333247e-17,1.6983556669394435,2.4646733431208054,-0.9044672818791946,-0.29395186661073824,0.34005745069974563,2.2803852576335886,-0.20243763412017202,0.8299942998927037,0.7692630096566523,1.1336507510729612,0.9817767251131221,0.7256610576923079,-1.5793799490950227,0.6189461962669683,-0.042685944570135664,2.667985425560299,-2.8693428161686225,4.304014224252936,1.9632345584311635,0.1941068672839506,0.07764274691358025,0.2717496141975309,0.8673619472416813,0.4334566885964912,0.3940515350877193,0.3349438048245614,0.1983514245164004,0.19835142451640028,0.21818656696804042,0.7455230218774094,0.6182386035080955,-0.2545688367386276,0.2000183717232074,0.27041423525798514,0.3283601428132677,0.7919274032555281,-0.36699074785012287,1.244284889914773,0.4977139559659091,-0.23915116760920443,1.195755838046022,1.4716994929797191,0.9146143524930748,0.4355306440443214,0.4059205572289157,0.9040527343750001,0.23583984375000003,0.21618652343750003,0.33410644531250006,0.3270209905179444,0.9425899138458403,0.5770958656199021,0.288547932809951,0.5240885416666667,0.2710802801724138,0.6936465992647061,-0.7140479698313149,0.7930897400442477,0.5217695658185841,0.15009695704057271,0.5253393496420048,0.09381059815035801,0.5065772300119331,0.4415724734042553,0.18064328457446804,0.7025016622340425,0.38422317445694343,0.14637073312645466,0.38422317445694354,0.2927414662529093,-0.10977804984484112,0.34042639835605465,1.0780169281275058,-0.13238804380513236,0.5862899082798718,0.32971030787417765,0.5095934393906655,0.32613980121002595,0.6318958648444252,0.41479369503768837,0.2682030065390448,-0.035760400871872614,-0.03576040087187258,1.060560272961128,0.7909263052591463,1.0785358708079267,-0.1943249648876403,0.5829748946629213,0.7949657654494383,0.564769237716763,0.5232272622226788,0.8755958686440677,-5.47341616894198,6.942384478988905,-11.852360748186861,9.176021224402731,4.125184980268772,0.762002726171244,0.590552112782714,0.5336522011861315,0.447579265510949,0.5295195110103628,0.3707525927947598,0.5767262554585152,0.2883631277292576,0.7415051855895195,-0.4943367903930132,0.059009135216847274,0.01785312973126414,0.7676845784443604,-0.54978741710209,0.1895818679662379,0.4481517220902613,0.4194403041632983,0.11439281022635409,0.38130936742118027,-0.019173971036585403,0.5943931021341463,0.5492888922802404,0.859832763671875,0.24566650390625,0.6755828857421874,0.4094441731770833","332,334,334,335,335,335,336,336,336,337,337,337,337,338,338,338,338,339,339,339,340,340,340,341,341,343,343,343,343,344,344,344,344,347,347,347,347,348,348,348,350,350,351,351,351,353,353,353,354,354,355,355,356,356,356,356,357,357,357,357,358,358,358,358,359,359,359,360,360,361,361,361,361,362,362,362,362,363,363,363,364,364,365,365,365,365,365,366,366,366,366,366,367,367,367,368,368,368,369,369,369,369,370,370,370,370,370,371,371,371,371,372,372,372,372,373,373,373,373,374,374,374,375,375,375,375,376,376,377,377,377,377,378,378,378,378,379,379,379,379,379,380,380,380,380,381,381,381,381,381,382,383,383,383,384,384,384,384,385,385,385,386,386,386,386,386,387,387,387,387,388,388,388,388,389,389,389,390,390,390,390,390,391,391,391,391,392,392,392,393,393,393,393,394,394,394,394,394,395,395,395,395,396,396,396,397,397,397,397,397,398,398,398,399,399,399,399,400,400,400,400,400,401,401,401,402,402,402,402,402,403,403,403,403,404,404,406,406,406,406,406,407,407,407,408,408,408,408,409,409,409,409,410,410,410,411,411,411,412,412,413,413,413,413,414,414,414,414,414,415,415,415,415,416,416,416,417,419,419,419,421,421,421,422,422,422,422,423,423,423,423,424,424,425,425,425,426,426,427,428,428,428,428,430,430,430,430,432,432,433,433,434,434,435,435,435,435,436,436,436,437,437,437,437,437,438,438,438,438,439,440,440,440,441,442,442,442,443,443,443,446,446,446,447,448,449,450,450,450,450,450,451,451,452,452,453,455,455,455,455,455,456,457,457,458,458,459,460,460,460,461,461,462,463,463,463,463",0
7649.333,8.555,3.265,0.497,6,"3.2645089285714293,1.152091190732759,0.9945053652108437,0.6707205394888548,1.6415284278634366,0.8311536343612336","344,372,374,387,409,409",0
374.800,17.907,12.561,0.682,5,"2.372172341417911,0.8422851562500001,1.0432961655995345,1.088761750744602,12.560557786312843","371,386,403,404,420",1
1144.923,145.411,38.271,0.328,13,"3.950925217461341,10.274832589285715,4.2163514254385985,4.093897619912792,4.169343894119909,11.182739257812498,38.27065164728681,5.797643217734858,4.995426226265824,12.951692028394248,4.0889920369964985,16.737021169354836,24.681935230446907","336,344,384,386,387,391,394,396,398,399,400,401,420",1
867.000,9.685,1.936,0.481,6,"1.305321498691099,0.9794776119402985,1.7014929366438354,1.9357039101758797,1.8915482348549484,1.8714253812926618","341,371,377,405,450,450",1
6200.667,16.393,5.477,0.415,9,"0.6512732086820086,1.56548861799569,0.5880245436331255,1.7644951813412408,1.2675092924008813,2.620442708333334,5.4773163377193,1.0590390220207253,1.3998007254883553","375,376,392,407,409,412,419,453,462",0
7780.667,5.828,1.611,0.450,6,"1.4127786167132588,0.2052566090078329,0.512231334841629,1.6108150448774086,1.0608712694636682,1.0262655316766212","338,399,414,417,433,450",0
36862.571,79.442,24.173,0.394,21,"11.068557083972395,0.9890507327968102,1.4012639256042299,1.7145356003480285,1.196144600591716,1.025390625,1.0262486924686192,1.8062581592689297,1.4754176942974015,7.625834595264325,1.949249117737316,4.477113045302016,1.4346714080843121,1.4876356838730027,3.244970823095823,0.7919274032555281,24.172664172191666,7.42579748095568,1.6901855468750007,0.7190239138719513,2.7205495084269664","353,354,356,365,370,371,397,399,408,409,410,411,415,421,423,423,425,426,428,429,446",0
899.361,7216.489,324.727,0.075,169,"49.209271599264696,36.57580985701555,83.73578525794409,-0.3972799818147014,54.786163015463906,0.18235039465206182,138.12353515625,0.5345703125000004,165.20091291433707,111.9605279737903,3.444614205309139,324.7273995535715,-1.4054129464285714,0.8856026785714286,118.36090886780103,59.86170151654413,-0.6242819393382354,127.37862723214293,142.1965342786344,196.86519546812744,0.13154413595617537,151.67584955245627,80.84928775261976,2.3831121935815873,5.353419766104294,7.619869730138806,7.626050900699416,12.207621317975832,28.499085022522515,28.056808997844826,16.7333984375,28.14039557573415,15.444602843649518,6.753032303524518,15.865889978976861,13.59830678024352,12.074708164153128,15.713450947745901,1.463643058401639,21.253103283716534,28.066008554864244,1.356803238122172,10.292262507793021,14.632835613905321,23.017723880597003,47.10019867995689,4.74390490301724,0.8471258755387931,29.728393029879623,130.52375517695785,63.844510002615074,1.0262486924686192,105.33501986799568,1.3011853448275863,0.5082755253232759,77.57946275684934,7.301343107876713,2.196864297945205,77.37485284674659,78.93923875762195,32.15997869318181,0.5731481351260126,0.25473250450045,58.600205243644076,99.18722552825867,19.653320312499986,42.971319901315766,37.7797684957349,18.530273437499996,0.685580941133721,53.65764315910836,23.449438416870407,32.22424509523314,47.441935654646656,55.088256835937486,57.24838949799643,38.89398619186047,59.234193313953476,56.1601291702773,54.10443474264704,0.6211760590430201,21.353867024058573,1.164397554916318,24.320361946202524,1.2538320806962027,61.61803402415144,24.595906646781962,49.302361601142465,59.33533719813392,0.6213124313940726,40.606184971623975,95.74079137192851,134.70919048366838,75.56946452402131,1.0575025022241995,19.560074632185216,2.4100421989051095,77.94745172641963,79.22972019548459,27.173690671031096,1.1965687653436994,0.2315939545826514,14.697593330536911,0.9270789639261746,66.05115895356235,73.03949839055794,0.9514568803648068,0.6882879560085837,95.48845800339367,89.95641425426896,2.466628034951975,0.0755090214781217,26.301480516975303,82.19287023861649,48.3658230771232,48.17280016447369,70.5762809881285,61.88564444911688,36.166958305223574,0.9273579052621433,2.163313882063882,13.916847922585225,59.383074541731645,19.86019736842105,56.199701148343365,67.45019531250001,113.81121379573166,6.617365925774879,78.23376885775862,71.9148312472967,0.714047969831315,51.50909153761061,74.22294525656325,60.555643284574444,21.84583191912335,3.073785395655547,1.9394122139255232,1.5368926978277735,52.63728091591281,57.7471285517502,79.44286864007537,51.065852445034096,21.570717416158534,0.653638518258427,3.321190308988765,47.01217033959537,2.3759257586705202,6.879469558853739,140.15244306144064,73.68988974509386,20.968013411902728,67.15149024384093,0.571502044628433,107.02308821852192,185.12816750323825,2.2199087192357516,111.20787095858564,4.039471372188581,22.286350300218338,3.7962543656171808,10.464286645120938,68.05613053557911,81.97519970860124,5.713934456650831,11.725263048201287,1.6205648115400157,14.188738567073173,67.73972371572123,93.90602111816408","332,334,335,335,336,336,337,337,338,339,339,340,340,340,341,343,343,344,347,348,348,350,351,351,353,354,355,356,357,358,359,360,361,362,363,364,365,366,366,367,368,368,369,370,371,372,372,372,373,374,375,375,376,376,376,377,377,377,378,379,380,380,380,381,382,383,384,385,386,386,387,388,389,390,391,392,393,394,395,396,396,397,397,398,398,399,400,401,402,402,403,404,405,406,406,407,407,408,409,410,410,410,411,411,412,413,413,413,414,415,415,415,416,417,418,419,420,421,422,422,423,424,425,426,427,428,429,430,432,433,433,434,435,436,437,437,437,437,439,440,441,442,443,446,446,447,447,448,449,450,450,451,451,452,453,453,454,454,455,456,456,457,458,459,460,460,461,462,463",1
1876.000,38.072,12.891,0.736,10,"12.890624999999998,2.9459966904276986,2.913974987270876,3.0420617998981676,3.0260509483197557,2.96200754200611,2.96200754200611,2.978018393584522,2.978018393584522,1.3732446598101269","344,382,382,382,382,382,382,382,382,398",1
7014.000,7.933,2.004,0.426,6,"2.004458090065084,0.923015362919329,1.3776962432744044,0.7305784123910941,1.7712865901898733,1.1257271778042959","335,338,387,390,398,435",0
707.333,10.577,2.098,0.451,6,"2.0980393388263665,1.7553753694176888,1.9767716821885915,1.760297391857506,1.1199098725558658,1.866516454259776","361,400,403,412,420,420",1
663.375,25.711,2.635,0.265,16,"0.7911560253594249,1.7100737674302788,0.982666015625,2.186453996962196,2.5117902057926846,1.3476562499999998,1.9619259098786828,0.9317640885645303,2.6353633785587194,1.2436425125838924,1.3988829495614037,1.3175410265363128,2.26177876222067,1.9041736753574436,1.6626257183908044,0.8630734707446809","338,348,372,380,383,393,395,396,406,411,419,420,420,421,432,436",1
6086.250,20.535,9.633,0.520,8,"2.9848173397169027,1.5411718078245917,2.882035956325301,0.8628286966463415,9.632614715189872,0.9468022924270073,0.27745863970588236,1.407694569096021","350,373,374,383,398,407,414,433",0
867.000,12.681,3.170,0.393,8,"1.5064659622797356,1.3215163658405173,3.1701074887628415,1.5389549126059319,0.9457741174274744,1.6526003649635037,1.2423342373704662,1.3034326424870466","347,376,378,381,450,452,453,453",1
651.818,13.421,2.123,0.324,11,"1.2401922817887931,1.6591747801507537,0.7721446841637011,0.850238063304721,1.132635322171825,2.1225585937500004,1.123046875,1.5695825778583614,0.7445455818046074,1.2318659514572294,0.9745448088842978","376,405,406,413,415,428,449,450,450,457,462",1
31236.000,23.180,18.231,0.835,8,"4.359748505976098,5.189888777133234,-5.733991205245629,1.0485858887480497,0.4465126129518072,-0.44270277837030725,0.08049141424914677,18.231305327431745","348,351,389,425,427,450,450,450",0
757.909,117.918,9.222,0.675,44,"2.401627736761711,2.449660291496946,2.481681994653768,2.4976928462321797,2.5457254009674135,2.6097688072810596,2.673812213594705,2.753866471486762,2.8018990262219963,3.2502028704175157,3.7145175661914465,4.226864816700611,9.222250509164972,3.922658636710795,3.426322237780041,2.052825218023256,2.1311773255813953,2.146847747093023,2.225199854651163,2.2251998546511627,2.2408702761627906,2.2565406976744184,2.256540697674419,2.3035519622093026,2.350563226744186,2.3662336482558146,2.4289153343023258,2.3975744912790695,2.4289153343023258,2.444585755813954,2.4289153343023258,2.3975744912790695,2.4289153343023258,2.413244912790698,2.4759265988372094,2.4602561773255816,2.4759265988372094,2.460256177325581,2.491597020348837,2.522937863372093,2.507267441860465,1.8263100335070737,2.4409336024758006,1.353929281419705","382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,404,404,437",1
750.600,11.851,1.611,0.337,10,"1.2074755447990926,1.1376654024693722,1.5195866221005154,0.5202349494485294,1.2381591796875004,1.610815044877408,1.021121721482098,1.256765195670275,0.9758890086206898,1.3632360910404622","334,335,336,343,391,417,418,418,432,447",1
816.545,16.136,2.809,0.346,11,"1.7812677020392753,1.090670748873874,0.9295078849497681,1.94635165166813,1.4287049357989465,2.8086005910683016,0.7507525212678375,1.2509445690327616,1.5243572541551247,2.1717077695880462,0.453142057860262","356,357,360,396,396,400,402,425,426,451,455",1
61292.449,2421.225,36.937,0.615,156,"2.9585643481182795,4.038909544427711,4.018613516566265,4.03890954442771,4.059205572289157,4.079501600150602,4.018613516566265,4.018613516566265,3.978021460843373,3.9780214608433737,3.9983174887048194,4.03890954442771,4.059205572289157,4.059205572289157,3.9780214608433737,3.7892259414225937,3.868168148535564,3.868168148535564,3.8286970449790796,3.7694903896443512,3.7892259414225937,3.8286970449790796,3.9076392520920495,3.9471103556485354,3.8879037003138075,3.8879037003138075,3.8286970449790796,3.8484325967573216,3.7497548378661083,3.7892259414225937,3.7694903896443512,3.7892259414225946,3.808961493200836,3.808961493200836,36.87299118508147,36.840969481924645,36.80894777876782,36.87299118508147,36.889002036659875,36.93703459139511,36.889002036659875,36.905012888238296,36.889002036659875,36.905012888238296,36.905012888238296,36.840969481924645,36.840969481924645,36.82495863034624,36.82495863034624,36.85698033350306,36.840969481924645,36.85698033350306,36.85698033350306,36.87299118508147,36.85698033350306,36.87299118508147,36.85698033350306,36.87299118508147,36.87299118508147,36.905012888238296,36.889002036659875,36.889002036659875,2.3522084153543306,2.414108636811023,2.269674786745407,36.70012718023256,36.700127180232556,36.700127180232556,36.70012718023256,36.668786337209305,36.65311591569767,36.65311591569767,36.637445494186046,36.637445494186046,36.668786337209305,36.70012718023256,36.71579760174418,36.68445675872093,36.68445675872093,36.6687863372093,36.73146802325581,36.74713844476744,36.73146802325581,36.76280886627907,36.71579760174418,36.74713844476744,36.747138444767444,36.68445675872093,36.70012718023256,36.70012718023256,36.71579760174418,36.68445675872093,36.653115915697676,1.9256457830333622,2.1741162066505706,1.9294121246736289,1.9639332184163703,1.896790202402135,1.9471474644128115,1.9471474644128115,1.9639332184163703,3.0520450367647056,3.1587598981900453,3.0806069555579585,3.06020558499135,3.019402843858132,3.0806069555579585,2.0874335106382977,2.5757252559726966,3.631443960856402,3.67224670198962,3.67224670198962,3.6518453314230106,3.6110425902897925,3.7899153930131004,3.8311101255458517,3.7899153930131004,3.810512759279476,3.872304858078603,3.9340969568777298,3.9340969568777298,3.9340969568777298,3.9134995906113543,3.8311101255458517,3.8311101255458517,3.8311101255458517,3.872304858078602,3.851707491812227,3.8311101255458517,3.8311101255458517,3.810512759279476,3.810512759279476,4.113926534867364,4.094968348070739,4.132884721663987,4.132884721663987,4.170801095257235,4.189759282053858,4.208717468850482,4.113926534867363,4.132884721663987,4.113926534867363,4.038093787680868,4.038093787680868,4.038093787680868,4.038093787680868,4.019135600884244,4.000177414087619,4.019135600884245,3.491848834619953,3.940000556710214,4.0893844640736345,3.1557350430522564,3.7159246956650835,3.883981591448931,3.977346533551069","339,374,374,374,374,374,374,374,374,374,374,374,374,374,374,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,385,385,385,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,396,396,399,406,406,406,406,406,414,414,433,433,433,433,436,450,454,454,454,454,454,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,459,459,459,459,459,459,459",0
1158.857,88.543,16.803,0.298,14,"4.835707720588234,9.430536849886584,4.8576506867343054,10.292666720360828,3.1130859374999993,2.7895035282258065,4.075173770680148,10.295758928571425,5.056184609030839,5.6947172928809335,5.31345755754117,0.8255203864962253,5.160369020600559,16.802582724509378","332,334,335,336,337,339,343,344,347,350,351,367,420,450",1
